,url,delegacion,colonia,antiguedad,superficie construida en m2,precio total en pesos,precio de m2,precio mediano de m2 de la colonia,precio mediano de m2 de la colonia (nuevos),precio mediano de m2 de la colonia (usados),delta,semaforo
71917, http://departamento.metroscubicos.com/MLM-584426117-espectacular-ubicacion-gran-oportunidad-se-vende-departamento-en-obra-gris-en-plano-abierto-para-adaptar-a-sus-necesidades-ya-sea-para-inversion-o-habitarlo-totalmente-demolido-260m2-2-estaci-_JM,Miguel Hidalgo,POLANCO IV SECCION,20,260,21505000.0,82711.53846153847,96962.96296296296,96881.48148148149,85131.17283950618,-2.842242503259453,amarillo
72092, http://departamento.metroscubicos.com/MLM-584429295-departamento-en-venta-alvaro-obregon-ciudad-de-mexico-_JM,lvaro Obregn,LOMAS DE SAN ANGEL INN,no_age_info,64,1990000.0,31093.75,40322.58064516129,41991.14583333333,34886.79245283019,-22.887499999999996,verde
72094, http://departamento.metroscubicos.com/MLM-584429313-departamento-en-venta-alvaro-obregon-ciudad-de-mexico-_JM,lvaro Obregn,Ampl. PILOTO ADOLFO LOPEZ MATEOS,no_age_info,150,3850000.0,25666.666666666668,29491.0,,,-12.967798085291554,naranja
72097, http://departamento.metroscubicos.com/MLM-584429329-departamento-en-venta-cuauhtemoc-ciudad-de-mexico-_JM,Miguel Hidalgo,HIPODROMO,no_age_info,116,10113823.0,87188.12931034483,63095.23809523809,66713.56060606061,36318.181818181816,38.1849596616786,sobrevaluado
72100, http://departamento.metroscubicos.com/MLM-584429338-departamento-en-venta-alvaro-obregon-ciudad-de-mexico-_JM,La Magdalena Contreras,PROGRESO TIZAPAN,no_age_info,136,6500000.0,47794.117647058825,36263.63636363636,37000.0,26871.657754010695,31.796263253358514,sobrevaluado
72102, http://departamento.metroscubicos.com/MLM-584429344-departamento-en-venta-cuauhtemoc-ciudad-de-mexico-_JM,Miguel Hidalgo,HIPODROMO,no_age_info,58,4323808.0,74548.41379310345,63095.23809523809,66713.56060606061,36318.181818181816,18.15220299284321,sobrevaluado
72180, http://departamento.metroscubicos.com/MLM-584432074-departamento-en-venta-benito-juarez-ciudad-de-mexico-_JM,Benito Jurez,INSURGENTES SAN BORJA,no_age_info,60,3350000.0,55833.333333333336,44472.52747252748,46048.3870967742,36000.0,25.545671690964486,sobrevaluado
72290, http://departamento.metroscubicos.com/MLM-584459415-oportunidad-de-inversion-_JM,La Magdalena Contreras,LA ANGOSTURA,no_age_info,92,4200000.0,45652.17391304348,41247.969366442325,41129.032258064515,43492.985002418965,10.677385127676704,sobrevaluado
72305, http://departamento.metroscubicos.com/MLM-584460743-departamento-bien-ubicado-muy-cerca-de-aquiles-serdan-_JM,Azcapotzalco,TEZOZOMOC,20,75,1250000.0,16666.666666666668,17950.980392156864,,16666.666666666668,0.0,amarillo
72309, http://departamento.metroscubicos.com/MLM-584460983-departamento-venta-av-cuauhtemoc-_JM,Benito Jurez,INSURGENTES SAN BORJA,no_age_info,75,4200000.0,56000.0,44472.52747252748,46048.3870967742,36000.0,25.92043489004199,sobrevaluado
72369, http://departamento.metroscubicos.com/MLM-584469312-hermosos-departamentos-en-santa-maria-la-ribera-preventa-_JM,Miguel Hidalgo,AGRICULTURA,no_age_info,70,2600000.0,37142.857142857145,30509.25925925926,36160.19900497512,20095.238095238095,21.742900498590945,sobrevaluado
72376, http://departamento.metroscubicos.com/MLM-584472164-se-vende-departamento-cerca-de-wal-mart-eduardo-molina-_JM,Gustavo A. Madero,SAN JUAN DE ARAGON 7A SECC,12,60,1080000.0,18000.0,11242.10347394541,,17467.74193548387,3.0470914127423807,amarillo
72577, http://departamento.metroscubicos.com/MLM-584488703-departamento-en-la-colonia-del-valle-centro-_JM,Benito Jurez,PIEDAD NARVARTE,11,115,3800000.0,33043.47826086957,40084.08163265306,44534.55284552845,30973.451327433628,6.683229813664607,amarillo
72693, http://departamento.metroscubicos.com/MLM-584491165-departamento-en-venta-alvaro-obregon-ciudad-de-mexico-_JM,Benito Jurez,CAMPESTRE,no_age_info,440,28000000.0,63636.36363636364,53035.930735930735,50553.38541666667,,19.987266657415955,sobrevaluado
72694, http://departamento.metroscubicos.com/MLM-584491167-departamento-en-venta-benito-juarez-ciudad-de-mexico-_JM,Benito Jurez,SAN JUAN,no_age_info,696,18500000.0,26580.459770114943,32349.63582565153,,38118.81188118812,-17.833820716343084,naranja
72710, http://departamento.metroscubicos.com/MLM-584491202-departamento-en-venta-benito-juarez-ciudad-de-mexico-_JM,Benito Jurez,SAN SIMON TICUMAC,no_age_info,103,3000000.0,29126.21359223301,40625.0,48821.649154589366,36718.75,-28.304705003734135,verde
72750, http://departamento.metroscubicos.com/MLM-584492314-departamento-en-venta-venustiano-carranza-ciudad-de-mexico-_JM,Iztacalco,Ampl. ASTURIAS,no_age_info,57,1650000.0,28947.36842105263,22937.5,26583.333333333336,22341.772151898735,26.201061236196754,sobrevaluado
72755, http://departamento.metroscubicos.com/MLM-584492334-departamento-en-venta-cuauhtemoc-ciudad-de-mexico-_JM,Cuauhtmoc,BUENOS AIRES,no_age_info,68,1790000.0,26323.529411764706,26323.529411764706,30629.62962962963,16688.59649122807,0.0,amarillo
72852, http://departamento.metroscubicos.com/MLM-584495461-departamento-en-venta-periferico-mixcoac-_JM,Benito Jurez,SAN PEDRO DE LOS PINOS,no_age_info,73,2400000.0,32876.71232876712,36315.78947368421,37500.0,33333.333333333336,-9.469922572960112,amarillo
72892, http://departamento.metroscubicos.com/MLM-584499905-departamentos-en-venta-en-benito-juarez-_JM,Iztapalapa,SAN SIMON TICUMAC,no_age_info,110,3950000.0,35909.09090909091,33970.170454545456,47250.793650793654,26315.78947368421,5.7077148233326405,amarillo
72894, http://departamento.metroscubicos.com/MLM-584499909-departamentos-en-venta-en-benito-juarez-_JM,Iztapalapa,SAN SIMON TICUMAC,no_age_info,128,4100000.0,32031.25,33970.170454545456,47250.793650793654,26315.78947368421,-5.7077148233326405,amarillo
72932, http://departamento.metroscubicos.com/MLM-584502470-venta-de-ph-en-homero-polanco-_JM,Miguel Hidalgo,POLANCO I SECCION,20,571,33990000.0,59527.14535901926,61111.11111111111,87500.0,50735.44433094995,17.328518837285802,sobrevaluado
72940, http://departamento.metroscubicos.com/MLM-584503639-junto-a-plaza-loreto-_JM,La Magdalena Contreras,SAN ANGEL,12,104,3850000.0,37019.230769230766,43220.338983050846,47460.02490559252,37259.61538461538,-0.6451612903225852,amarillo
72944, http://departamento.metroscubicos.com/MLM-584503726-excelente-conjunto-cerrado-coapa-miramontes-_JM,Tlalpan,ZONA RUSTICA,30,86,2800000.0,32558.13953488372,24567.9012345679,,27529.069767441862,18.268215417106646,sobrevaluado
73076, http://departamento.metroscubicos.com/MLM-584518792-cholula-condesa-preventa-_JM,Miguel Hidalgo,ESCANDON II SECCION,no_age_info,200,14500000.0,72500.0,55000.0,55151.51515151515,47456.543967280166,31.818181818181817,sobrevaluado
73096, http://departamento.metroscubicos.com/MLM-584524049-depto-en-venta-col-letran-valle-ixcateopan-107-_JM,Benito Jurez,SAN SIMON TICUMAC,10,160,5250000.0,32812.5,40625.0,48821.649154589366,36718.75,-10.638297872340425,naranja
73099, http://departamento.metroscubicos.com/MLM-584524129-hermoso-ph-en-venta-col-roma-norte-queretaro-128-_JM,Miguel Hidalgo,JUAREZ,7,235,10500000.0,44680.85106382979,53336.44385026738,53769.12582781457,45604.395604395606,-2.0251217636503465,amarillo
73100, http://departamento.metroscubicos.com/MLM-584524232-depto-en-venta-colcuauhtemoc-rio-tigris-_JM,Miguel Hidalgo,JUAREZ,60,106,3450000.0,32547.169811320753,52139.09294512878,53350.67319461444,45913.793103448275,-29.11243525885829,verde
73165, http://departamento.metroscubicos.com/MLM-584534814-hermoso-departamento-en-estupenda-ubicacion-_JM,Benito Jurez,SAN PEDRO DE LOS PINOS,10,87,2790000.0,32068.96551724138,36315.78947368421,37500.0,33333.333333333336,-3.7931034482758657,amarillo
73188, http://departamento.metroscubicos.com/MLM-584536796-departamento-en-venta-benito-juarez-ciudad-de-mexico-_JM,Benito Jurez,PIEDAD NARVARTE,no_age_info,148,4300000.0,29054.054054054053,40084.08163265306,44534.55284552845,30973.451327433628,-27.517226613004876,verde
73197, http://departamento.metroscubicos.com/MLM-584536886-departamento-en-venta-alvaro-obregon-ciudad-de-mexico-_JM,La Magdalena Contreras,PROGRESO TIZAPAN,no_age_info,115,6000000.0,52173.913043478264,36263.63636363636,37000.0,26871.657754010695,43.87391413343218,sobrevaluado
73199, http://departamento.metroscubicos.com/MLM-584536917-departamento-en-venta-miguel-hidalgo-ciudad-de-mexico-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,249,29920000.0,120160.64257028112,96962.96296296296,96881.48148148149,85131.17283950618,23.924268502581754,sobrevaluado
73200, http://departamento.metroscubicos.com/MLM-584536920-departamento-en-venta-benito-juarez-ciudad-de-mexico-_JM,Benito Jurez,DEL VALLE CENTRO,no_age_info,120,5350000.0,44583.333333333336,43032.7868852459,43308.10810810811,37628.36552897608,3.603174603174614,amarillo
73201, http://departamento.metroscubicos.com/MLM-584536924-departamento-en-venta-miguel-hidalgo-ciudad-de-mexico-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,136,18700000.0,137500.0,96962.96296296296,96881.48148148149,85131.17283950618,41.806722689075634,sobrevaluado
73228, http://departamento.metroscubicos.com/MLM-584539728-departamento-en-venta-coyoacan-ex-hacienda-coapa-df-_JM,Coyoacn,EMILIANO ZAPATA FRACCIONAMIENTO POPULAR,no_age_info,137,3000000.0,21897.810218978102,21897.810218978102,,22925.634954799825,0.0,amarillo
73283, http://departamento.metroscubicos.com/MLM-584550334-increible-depto-en-santa-fe-piso-26-_JM,lvaro Obregn,SANTA FE LA LOMA,10,180,8800000.0,48888.88888888889,58333.333333333336,61427.8350515464,45994.61676493207,6.2926323285804955,amarillo
73302, http://departamento.metroscubicos.com/MLM-584550807-excelente-departamento-en-el-ajusco-cerca-de-periferico-_JM,Tlalpan,MIGUEL HIDALGO 3A SECCION,8,96,2050000.0,21354.166666666668,21354.166666666668,18070.175438596492,20487.209915611813,4.231697506033803,amarillo
73308, http://departamento.metroscubicos.com/MLM-584550985-precioso-departamento-en-santa-fe-_JM,lvaro Obregn,SANTA FE LA LOMA,10,180,9200000.0,51111.11111111111,58333.333333333336,61427.8350515464,45994.61676493207,11.124115616243238,sobrevaluado
73313, http://departamento.metroscubicos.com/MLM-584551680-exclusivo-departamento-de-lujo-espectacular-vista-_JM,Miguel Hidalgo,POLANCO IV SECCION,25,435,80410000.0,184850.5747126437,102413.79310344828,102567.37712044452,103888.88888888889,77.93103448275863,sobrevaluado
73324, http://departamento.metroscubicos.com/MLM-584552667-departamento-super-ubicado-e-iluminado-en-san-pedro-martir-_JM,Tlalpan,EJIDOS DE SAN PEDRO MARTIR,11,85,1890000.0,22235.29411764706,32992.64705882353,,32992.64705882353,-32.60530421216849,verde
73331, http://departamento.metroscubicos.com/MLM-584552733-hermoso-departamento-en-guadalupe-inn-_JM,Benito Jurez,SAN ANGEL,40,163,6000000.0,36809.815950920245,47852.68817204301,47852.68817204301,38333.333333333336,-3.97439317151241,amarillo
73369, http://departamento.metroscubicos.com/MLM-584557412-departamento-ph-minimalista-en-el-corazon-de-condesa-_JM,Miguel Hidalgo,HIPODROMO,10,500,11300000.0,22600.0,67188.73239436619,68686.88725490196,26960.78431372549,-16.174545454545452,naranja
73372, http://departamento.metroscubicos.com/MLM-584557451-venta-departamento-condesa-ph-_JM,Miguel Hidalgo,HIPODROMO,10,500,11300000.0,22600.0,67188.73239436619,68686.88725490196,26960.78431372549,-16.174545454545452,naranja
73377, http://departamento.metroscubicos.com/MLM-584557938-departamento-en-venta-cuauhtemoc-roma-sur-_JM,Benito Jurez,PIEDAD NARVARTE,37,118,5550000.0,47033.898305084746,48191.98508853681,50545.7097736445,38155.253837072014,23.269782205946576,sobrevaluado
73413, http://departamento.metroscubicos.com/MLM-584561338-excelente-departamento-conjunto-maria-isabel-_JM,La Magdalena Contreras,PROGRESO TIZAPAN,20,125,4300000.0,34400.0,36263.63636363636,37000.0,26871.657754010695,28.01592039800995,sobrevaluado
73513, http://departamento.metroscubicos.com/MLM-584566289-departamento-en-venta-polanco-_JM,Miguel Hidalgo,LOMAS DE CHAPULTEPEC III SECCION,no_age_info,199,21091169.0,105985.77386934674,94582.51793868231,112280.1662565172,53511.90476190476,12.056409767032356,sobrevaluado
73568, http://departamento.metroscubicos.com/MLM-584570909-magnifico-departamento-excelentes-acabados-fte-de-las-lomas-_JM,Cuajimalpa de Morelos,AMADO NERVO,10,624,21000000.0,33653.846153846156,34488.03418803419,35576.92307692308,33333.333333333336,0.9615384615384609,amarillo
73586, http://departamento.metroscubicos.com/MLM-584571690-venta-de-depto-jardines-en-la-montana-_JM,Tlalpan,PARQUE NAL DEL PEDREGAL ( BOSQUE DEL PEDREGAL ),20,130,6495000.0,49961.53846153846,49961.53846153846,52500.0,48298.78048780488,3.44265001505249,amarillo
73587, http://departamento.metroscubicos.com/MLM-584571959-departamento-en-venta-mier-y-pesado-_JM,Benito Jurez,PIEDAD NARVARTE,32,142,4200000.0,29577.464788732395,40084.08163265306,44534.55284552845,30973.451327433628,-4.507042253521122,amarillo
73588, http://departamento.metroscubicos.com/MLM-584572098-precioso-depto-en-tamarindos-hacia-ahuehuetes-sur-_JM,Miguel Hidalgo,SAN GABRIEL,16,280,11781000.0,42075.0,44620.25316455696,46853.146853146856,42075.0,0.0,amarillo
73589, http://departamento.metroscubicos.com/MLM-584572101-enttorno-residencial-torre-e-p1-_JM,Cuajimalpa de Morelos,AHUATENCO,no_age_info,147,5088600.0,34616.32653061225,31944.594594594593,31124.0,24444.444444444445,8.363643270244363,amarillo
73606, http://departamento.metroscubicos.com/MLM-584573701-venta-de-depto-del-valle-luz-savinon-_JM,Benito Jurez,PIEDAD NARVARTE,16,90,3495000.0,38833.333333333336,40084.08163265306,44534.55284552845,30973.451327433628,25.376190476190487,sobrevaluado
73618, http://departamento.metroscubicos.com/MLM-584574393-amplio-departamento-en-venta-be-grand-pedregal-_JM,Tlalpan,Bo. LA OTRA BANDA,no_age_info,92,5700000.0,61956.52173913043,53249.302915082386,52769.8157355952,39920.0,16.35179870417009,sobrevaluado
73626, http://departamento.metroscubicos.com/MLM-584574727-amplio-departamento-en-venta-be-grand-pedregal-_JM,Tlalpan,Bo. LA OTRA BANDA,no_age_info,92,5700000.0,61956.52173913043,53249.302915082386,52769.8157355952,39920.0,16.35179870417009,sobrevaluado
73649, http://departamento.metroscubicos.com/MLM-584574921-amplio-departamento-en-venta-be-grand-pedregal-_JM,Tlalpan,Bo. LA OTRA BANDA,no_age_info,92,5700000.0,61956.52173913043,53249.302915082386,52769.8157355952,39920.0,16.35179870417009,sobrevaluado
73739, http://departamento.metroscubicos.com/MLM-584575806-precioso-departamento-en-la-napoles-conocelo-te-encantara-_JM,Benito Jurez,CIUDAD DE LOS DEPORTES,9,120,6445000.0,53708.333333333336,51415.53398058253,48585.321100917434,40178.57142857143,33.674074074074085,sobrevaluado
73773, http://departamento.metroscubicos.com/MLM-584577314-casa-en-paseo-de-los-tamarindos-_JM,Miguel Hidalgo,SAN GABRIEL,12,405,15999000.0,39503.7037037037,44620.25316455696,46853.146853146856,42075.0,-6.11122114390089,amarillo
73777, http://departamento.metroscubicos.com/MLM-584577597-departamento-en-venta-en-polanco-miguel-hidalgo-cdmx-_JM,Miguel Hidalgo,POLANCO IV SECCION,9,320,35530000.0,111031.25,102333.71739130435,109386.17924528301,72680.55555555556,52.766099751576526,sobrevaluado
73816, http://departamento.metroscubicos.com/MLM-584580545-enttorno-residencial-torre-e-p1-_JM,Cuajimalpa de Morelos,AHUATENCO,no_age_info,147,5088600.0,34616.32653061225,31944.594594594593,31124.0,24444.444444444445,8.363643270244363,amarillo
73862, http://departamento.metroscubicos.com/MLM-584586360-departamento-en-venta-lomas-de-chapultepec-_JM,Miguel Hidalgo,POLANCO I SECCION,no_age_info,650,27000000.0,41538.46153846154,64000.0,67117.11711711712,64000.0,-35.09615384615385,verde
73879, http://departamento.metroscubicos.com/MLM-584587643-preventa-departamento-en-polanco-iii-seccion-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,155,15972605.0,103049.06451612903,96962.96296296296,96881.48148148149,85131.17283950618,6.276728110599075,amarillo
73920, http://departamento.metroscubicos.com/MLM-584588062-departamento-en-venta-bosques-de-las-lomas-_JM,lvaro Obregn,SAN GABRIEL,26,480,16000000.0,33333.333333333336,38664.22113769101,38664.22113769101,41500.0,-19.678714859437743,naranja
73921, http://departamento.metroscubicos.com/MLM-584588063-departamento-en-venta-roma-sur-_JM,Benito Jurez,PIEDAD NARVARTE,no_age_info,74,4330000.0,58513.51351351351,48191.98508853681,50545.7097736445,38155.253837072014,21.41752078901568,sobrevaluado
73925, http://departamento.metroscubicos.com/MLM-584588077-preventa-departamento-en-polanco-iii-seccion-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,194,17895900.0,92246.90721649484,96962.96296296296,96881.48148148149,85131.17283950618,-4.86377025036819,amarillo
73950, http://departamento.metroscubicos.com/MLM-584588703-preventa-departamento-lomas-de-santa-fe-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,78,3742545.0,47981.346153846156,53346.583434761444,54990.269230769234,51898.73417721519,-10.057321266837151,naranja
73958, http://departamento.metroscubicos.com/MLM-584588729-preventa-departamento-en-lomas-de-santa-fe-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,109,5975556.0,54821.61467889908,53346.583434761444,54990.269230769234,51898.73417721519,2.764996648644765,amarillo
74004, http://departamento.metroscubicos.com/MLM-584594546-depto-venta-blvd-adolfo-lopez-mateos-lomas-de-chapultepec-_JM,Miguel Hidalgo,POLANCO I SECCION,60,71,2840000.0,40000.0,64000.0,67117.11711711712,64000.0,-37.5,verde
74035, http://departamento.metroscubicos.com/MLM-584599705-bonito-ph-_JM,lvaro Obregn,SANTA FE LA LOMA,10,345,13000000.0,37681.159420289856,58333.333333333336,61427.8350515464,45994.61676493207,-18.0748486005012,naranja
74038, http://departamento.metroscubicos.com/MLM-584599977-divino-departamento-lomas-san-angel-_JM,lvaro Obregn,SAN ANGEL,14,140,5300000.0,37857.142857142855,41535.35873241944,43173.049578159065,37857.142857142855,0.0,amarillo
74086, http://departamento.metroscubicos.com/MLM-584605072-excelente-ph-con-gran-terraza-y-amplios-espacios-en-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,6,540,56100000.0,103888.88888888889,102413.79310344828,102567.37712044452,103888.88888888889,0.0,amarillo
74089, http://departamento.metroscubicos.com/MLM-584606379-departamento-en-miguel-laurent-del-valle-sur-_JM,Benito Jurez,LETRAN VALLE,10,136,5700000.0,41911.76470588235,46000.0,49743.21938693628,35936.41252768111,16.627570082568884,sobrevaluado
74127, http://departamento.metroscubicos.com/MLM-584611751-departamento-zona-coyoacan-coapa-_JM,Coyoacn,PRESIDENTES EJIDALES 2A SECCION,12,99,2200000.0,22222.222222222223,13437.5,,22222.222222222223,0.0,amarillo
74445, http://departamento.metroscubicos.com/MLM-584629024-oportunidad-de-inversion-depto-bosques-de-las-lomas-_JM,Miguel Hidalgo,SAN GABRIEL,20,242,9000000.0,37190.0826446281,44620.25316455696,46853.146853146856,42075.0,-11.610023423343794,naranja
